GRID_ID,time,nbart_blue_mean,nbart_green_mean,nbart_red_mean,nbart_nir_1_mean,nbart_swir_2_mean,nbart_swir_3_mean
DIL-3651,2025-07-31,258.1410522460937,398.4885559082031,346.1531066894531,2090.597900390625,1190.08642578125,565.60546875
DIL-3651,2025-08-31,268.86785888671875,398.6296081542969,353.69696044921875,1992.8150634765625,1204.0985107421875,580.1531372070312
DIL-3651,2025-09-30,331.8132019042969,443.8862915039063,385.9148559570313,1994.7408447265625,1288.6893310546875,637.8526000976562
DIL-3651,2025-10-31,1737.0850830078125,1803.58447265625,1769.2694091796875,2997.927490234375,2380.57177734375,2031.9326171875
DIL-3651,2025-11-30,525.6467895507812,641.2515869140625,530.32275390625,2397.841064453125,1353.2109375,780.3735961914062
DIL-3651,2025-12-31,325.0126953125,461.3621215820313,366.0940246582031,2085.2275390625,1218.1817626953125,607.2058715820312
DIL-3652,2025-01-31,398.9105529785156,527.0025024414062,368.6540222167969,2496.960205078125,1196.775146484375,536.2080688476562
DIL-3652,2025-02-28,848.5291748046875,928.6763916015624,775.1888427734375,2926.918701171875,1524.932861328125,920.3863525390624
DIL-3652,2025-03-31,5601.75537109375,5416.7744140625,5327.0966796875,6151.0625,2839.573974609375,2646.69189453125
DIL-3652,2025-04-30,253.4366455078125,384.6888122558594,279.640380859375,2340.444091796875,1081.3695068359375,453.1919250488281
DIL-3652,2025-05-31,320.1211242675781,423.06396484375,342.3229675292969,2237.849609375,1076.82177734375,467.27392578125
DIL-3652,2025-06-30,285.55712890625,391.1217346191406,321.9012451171875,2254.752685546875,1119.204345703125,486.41552734375
DIL-3652,2025-07-31,255.3999938964844,372.704345703125,312.9229736328125,2208.8603515625,1142.4732666015625,507.7279357910156
DIL-3652,2025-08-31,269.2558898925781,379.94036865234375,320.5198669433594,2134.45849609375,1157.119873046875,517.2205200195312
DIL-3652,2025-09-30,320.0229797363281,414.10498046875,343.11553955078125,2131.202392578125,1212.6583251953125,553.2658081054688
DIL-3652,2025-10-31,1354.3416748046875,1367.6422119140625,1267.9813232421875,2444.9951171875,1871.1068115234373,1448.914306640625
DIL-3652,2025-11-30,983.3590087890624,1078.62109375,954.5130615234376,3043.088134765625,1295.9527587890625,967.6012573242188
DIL-3652,2025-12-31,322.8795166015625,474.2409973144531,329.8658447265625,2555.487060546875,1142.8634033203125,508.7540283203125
DIL-3655,2025-01-31,470.6683654785156,607.3157348632812,464.8665771484375,2698.8056640625,1407.16259765625,696.1854858398438
DIL-3655,2025-02-28,598.7579345703125,735.7935180664062,592.421875,2960.427490234375,1439.00634765625,759.0984497070312
DIL-3655,2025-03-31,5605.05126953125,5517.25537109375,5513.544921875,6362.43212890625,3595.834716796875,2625.15380859375
DIL-3655,2025-04-30,288.8208312988281,431.7382507324219,338.4066162109375,2411.946533203125,1161.9339599609375,528.1861572265625
DIL-3655,2025-05-31,338.8246459960937,450.9402770996094,373.5540161132813,2330.891357421875,1133.5006103515625,519.6671142578125
DIL-3655,2025-06-30,320.46441650390625,440.8659362792969,367.8424377441406,2381.104736328125,1160.3538818359375,534.28271484375
DIL-3655,2025-07-31,297.5412902832031,435.8767395019531,373.4186706542969,2400.7470703125,1229.39013671875,601.5139770507812
DIL-3655,2025-08-31,319.9599609375,450.3062133789063,418.2274475097656,2263.20654296875,1318.7166748046875,660.7560424804688
DIL-3655,2025-09-30,369.1721801757813,483.8297424316406,446.6658325195313,2244.855224609375,1421.547607421875,732.0609741210938
DIL-3655,2025-10-31,942.2210693359376,1007.0571899414062,919.857666015625,2393.235107421875,1674.471435546875,1070.7738037109375
DIL-3655,2025-11-30,2134.5146484375,2145.703857421875,2091.5361328125,3496.6669921875,1493.080078125,1230.385009765625
DIL-3655,2025-12-31,377.8106689453125,530.8526000976562,428.2833557128906,2639.064697265625,1361.752197265625,683.3646850585938
DIL-3656,2025-01-31,388.0267028808594,544.0833129882812,335.68701171875,2905.74609375,1231.224609375,504.9783630371094
DIL-3656,2025-02-28,487.6946716308594,654.6062622070312,469.1704711914063,3188.471923828125,1258.8123779296875,600.5317993164062
DIL-3656,2025-03-31,5335.39892578125,5241.22021484375,5215.83447265625,6001.5146484375,3589.92822265625,2623.826416015625
DIL-3656,2025-04-30,223.17556762695312,364.6202392578125,223.89312744140625,2680.123291015625,1023.4198608398438,378.711181640625
DIL-3656,2025-05-31,288.49871826171875,388.7156372070313,266.4751892089844,2614.07958984375,996.114501953125,381.9980773925781
DIL-3656,2025-06-30,270.2690734863281,392.9001159667969,269.02099609375,2746.58642578125,1020.4618530273438,385.3288879394531
DIL-3656,2025-07-31,224.79833984375,362.0807800292969,246.43321228027344,2700.44970703125,1045.2373046875,408.5184326171875
DIL-3656,2025-08-31,235.68702697753903,358.50445556640625,255.07061767578125,2483.280517578125,1042.7137451171875,412.0712585449219
DIL-3656,2025-09-30,280.4052124023437,387.3683166503906,293.0712585449219,2431.5234375,1152.925537109375,476.3606872558594
DIL-3656,2025-10-31,978.9567260742188,1036.175537109375,903.2570190429688,2487.104248046875,1661.51904296875,1007.2544555664062
DIL-3656,2025-11-30,2566.047119140625,2524.90576171875,2420.43896484375,3537.368896484375,1338.1895751953125,1166.005126953125
DIL-3656,2025-12-31,315.982177734375,473.5712585449219,322.916015625,2709.944091796875,1204.5877685546875,520.627197265625
DIL-3657,2025-01-31,435.0552673339844,572.754150390625,381.02349853515625,2846.321533203125,1246.0882568359375,532.2376098632812
DIL-3657,2025-02-28,1060.5965576171875,1218.7484130859375,1100.245849609375,3436.22607421875,1854.0438232421875,1161.8138427734375
DIL-3657,2025-03-31,5758.8349609375,5662.63525390625,5685.15625,6409.15478515625,3688.458740234375,2906.37353515625
DIL-3657,2025-04-30,230.4555206298828,360.174072265625,239.7458648681641,2582.70068359375,1070.0908203125,405.897705078125
DIL-3657,2025-05-31,307.2662048339844,419.6969604492188,312.6219787597656,2555.739501953125,1087.5902099609375,428.8729248046875
DIL-3657,2025-06-30,293.5800476074219,404.40533447265625,308.5946655273437,2575.393310546875,1106.3284912109375,451.9218444824219
DIL-3657,2025-07-31,233.67726135253903,354.1575622558594,267.2554016113281,2489.7109375,1114.7967529296875,456.3564147949219
DIL-3657,2025-08-31,241.26048278808597,344.325927734375,264.79986572265625,2351.109375,1095.068603515625,439.5444641113281
DIL-3657,2025-09-30,285.3716735839844,375.872314453125,295.5781555175781,2322.614990234375,1187.7401123046875,498.5508117675781
DIL-3657,2025-10-31,1169.819580078125,1197.566650390625,1090.174072265625,2418.867919921875,1766.93896484375,1273.17529296875
DIL-3657,2025-11-30,2097.081298828125,2120.47900390625,2038.0164794921875,3440.31396484375,1360.068603515625,1193.043212890625
DIL-3657,2025-12-31,336.2757263183594,495.97076416015625,337.3189392089844,2753.1943359375,1253.260498046875,540.614990234375
DIM-3622,2025-01-31,388.7727355957031,528.5161743164062,383.3991394042969,2510.000732421875,1200.7696533203125,551.5933837890625
DIM-3622,2025-02-28,357.3798217773437,522.7559204101562,369.5952758789063,2725.872314453125,1230.795166015625,528.4426879882812
DIM-3622,2025-03-31,6665.66748046875,6474.6533203125,6427.259765625,7077.1123046875,2710.3955078125,2040.2216796875
DIM-3622,2025-04-30,256.4588928222656,392.2366027832031,280.7030029296875,2513.759765625,1076.9190673828125,440.209228515625
DIM-3622,2025-05-31,295.7870483398437,429.28704833984375,331.8829345703125,2512.840087890625,1100.4259033203125,466.7322692871094
DIM-3622,2025-06-30,272.87359619140625,389.48382568359375,297.1867980957031,2474.455078125,1060.50439453125,437.8100891113281
DIM-3622,2025-07-31,249.5186767578125,372.2733459472656,291.9981384277344,2402.44580078125,1067.8861083984375,444.2378540039063
DIM-3622,2025-08-31,263.3530578613281,381.3169250488281,307.03985595703125,2352.517333984375,1110.559814453125,475.5329895019531
DIM-3622,2025-09-30,328.0989990234375,425.52490234375,339.6438293457031,2316.84423828125,1198.82373046875,534.39599609375
DIM-3622,2025-10-31,1049.037353515625,1055.039794921875,930.6400756835938,2423.306396484375,1565.728515625,1035.8505859375
DIM-3622,2025-11-30,424.0174255371094,551.6861572265625,430.7484436035156,2572.42578125,1320.63134765625,643.3760986328125
DIM-3622,2025-12-31,302.2241516113281,453.271484375,326.1693725585937,2468.0771484375,1138.185546875,513.544189453125
DIM-3623,2025-01-31,348.5367431640625,501.5969543457031,337.1863098144531,2518.039306640625,1268.2794189453125,566.5354614257812
DIM-3623,2025-02-28,342.1660461425781,517.6356201171875,347.52154541015625,2713.398681640625,1250.88916015625,534.4778442382812
DIM-3623,2025-03-31,6594.32080078125,6378.7314453125,6308.88525390625,6974.64892578125,2757.01904296875,2215.4384765625
DIM-3623,2025-04-30,237.69581604003903,379.4163513183594,249.76235961914065,2419.894287109375,1078.689453125,437.860595703125
DIM-3623,2025-05-31,271.652099609375,409.6349792480469,288.8554992675781,2430.8359375,1080.9290771484375,452.2661743164063
DIM-3623,2025-06-30,252.22686767578125,372.1977233886719,256.8897399902344,2453.233154296875,1050.079833984375,424.9575500488281
DIM-3623,2025-07-31,229.79530334472656,367.2142028808594,257.6799621582031,2391.062744140625,1052.8155517578125,430.0868225097656
DIM-3623,2025-08-31,243.42459106445312,378.3751525878906,276.2059631347656,2328.683837890625,1109.97021484375,468.5494384765625
DIM-3623,2025-09-30,300.3909912109375,414.4594421386719,305.1730041503906,2253.462646484375,1193.8466796875,528.0640258789062
DIM-3623,2025-10-31,812.8973388671875,910.4625854492188,789.0836791992188,2471.11669921875,1580.475341796875,963.7401733398438
DIM-3623,2025-11-30,415.9087524414063,552.2433471679688,423.8048095703125,2499.743896484375,1419.57666015625,694.3485717773438
DIM-3623,2025-12-31,293.4296569824219,446.76171875,317.5652770996094,2349.233154296875,1201.1483154296875,552.5728759765625
DIM-3624,2025-01-31,322.2430419921875,480.8190002441406,298.4480895996094,2491.48046875,1154.565185546875,490.72467041015625
DIM-3624,2025-02-28,325.0708923339844,512.9107666015625,317.29998779296875,2697.101318359375,1151.2215576171875,476.8436584472656
DIM-3624,2025-03-31,6490.1328125,6284.51904296875,6209.20556640625,6880.0078125,2710.4638671875,2171.988525390625
DIM-3624,2025-04-30,240.64114379882807,390.1525268554688,235.62152099609372,2386.408203125,958.0056762695312,383.8923950195313
DIM-3624,2025-05-31,253.3949432373047,406.5006408691406,252.1405029296875,2423.795654296875,944.406982421875,382.8594970703125
DIM-3624,2025-06-30,243.8208923339844,388.1601257324219,232.3411407470703,2503.9404296875,928.0576171875,355.7348022460937
DIM-3624,2025-07-31,216.7316436767578,376.3531494140625,226.0240478515625,2439.56640625,932.742431640625,361.0284729003906
DIM-3624,2025-08-31,224.01329040527344,381.4620361328125,237.4658203125,2361.0361328125,978.3095092773438,391.5575866699219
DIM-3624,2025-09-30,276.0727844238281,415.787353515625,266.3620300292969,2287.543701171875,1070.9658203125,446.8278503417969
DIM-3624,2025-10-31,717.7582397460938,824.349365234375,646.6493530273438,2371.22412109375,1387.1898193359375,735.4430541992188
DIM-3624,2025-11-30,394.3708801269531,545.917724609375,395.7341918945313,2442.631591796875,1384.184814453125,649.9987182617188
DIM-3624,2025-12-31,276.5721435546875,435.7113952636719,291.1126708984375,2262.24560546875,1139.1885986328125,506.8291015625
DIM-3625,2025-01-31,391.5735168457031,550.9378662109375,383.1628723144531,2509.14453125,1279.171142578125,601.8377685546875
DIM-3625,2025-02-28,372.2522277832031,558.569091796875,382.0874633789063,2693.0341796875,1212.2078857421875,544.9391479492188
DIM-3625,2025-03-31,6350.5029296875,6145.29150390625,6078.1240234375,6731.3388671875,2463.99169921875,1933.907470703125
DIM-3625,2025-04-30,259.0621032714844,401.8935241699219,257.08807373046875,2370.707275390625,980.6812133789062,409.0158386230469
DIM-3625,2025-05-31,276.3282775878906,434.0069580078125,284.6248474121094,2448.7890625,997.6146850585938,418.0937805175781
DIM-3625,2025-06-30,270.0570373535156,426.56146240234375,272.8504333496094,2521.60400390625,975.6533813476562,395.82952880859375
DIM-3625,2025-07-31,238.8117828369141,409.0196533203125,259.7921447753906,2451.801025390625,978.9917602539062,400.6913757324219
DIM-3625,2025-08-31,255.7363739013672,418.3403015136719,286.7154541015625,2368.4619140625,1038.235107421875,445.2604675292969
DIM-3625,2025-09-30,328.2781982421875,474.17236328125,338.7997436523437,2335.361328125,1187.5430908203125,543.4923706054688
DIM-3625,2025-10-31,627.1749267578125,749.3067016601562,621.6400756835938,2439.86181640625,1458.8314208984375,834.2294311523438
DIM-3625,2025-11-30,459.23828125,605.575439453125,488.73638916015625,2435.716064453125,1488.9632568359375,770.6387939453125
DIM-3625,2025-12-31,342.6260986328125,502.8554992675781,393.6476440429688,2277.409423828125,1293.93408203125,643.1140747070312
DIM-3626,2025-01-31,423.5816345214844,573.2069702148438,428.6373291015625,2350.394287109375,1379.251953125,696.996826171875
DIM-3626,2025-02-28,396.7828979492188,575.0474853515625,422.298095703125,2549.84375,1284.7196044921875,611.548095703125
DIM-3626,2025-03-31,6141.8916015625,5913.3369140625,5811.46630859375,6497.365234375,2183.998779296875,1695.6759033203125
DIM-3626,2025-04-30,263.4322814941406,411.6892395019531,289.1499938964844,2219.024169921875,1056.246826171875,488.2063293457031
DIM-3626,2025-05-31,318.7411499023437,468.4734191894531,375.95697021484375,2198.77978515625,1217.043701171875,597.7816162109375
DIM-3626,2025-06-30,301.3962097167969,448.1911315917969,348.7569580078125,2256.742431640625,1177.1993408203125,562.67529296875
DIM-3626,2025-07-31,277.57403564453125,441.1031494140625,342.1018981933594,2206.296142578125,1183.6019287109375,567.0366821289062
DIM-3626,2025-08-31,302.979736328125,456.3556823730469,379.18798828125,2148.1259765625,1266.631591796875,630.3373413085938
DIM-3626,2025-09-30,389.6867065429688,527.4139404296875,451.2607727050781,2159.80517578125,1495.884765625,781.610107421875
DIM-3626,2025-10-31,663.122802734375,771.706298828125,683.293701171875,2305.334228515625,1743.4354248046875,991.8025512695312
DIM-3626,2025-11-30,520.4607543945312,639.1189575195312,581.0569458007812,2219.708740234375,1745.0594482421875,980.08984375
DIM-3626,2025-12-31,409.0556945800781,547.3177490234375,504.5734252929688,2079.33154296875,1590.1898193359375,881.4164428710938
DIM-3627,2025-01-31,462.5241088867188,607.2449340820312,490.8052062988281,2305.469482421875,1563.0247802734375,833.4105224609375
DIM-3627,2025-02-28,490.784912109375,671.0615234375,548.6402587890625,2577.5908203125,1530.532958984375,811.5590209960938
DIM-3627,2025-03-31,5847.41064453125,5630.83203125,5528.31591796875,6175.26318359375,2021.7811279296875,1573.8756103515625
DIM-3627,2025-04-30,302.98858642578125,443.2493591308594,339.2106628417969,2236.3388671875,1200.772216796875,582.6358032226562
DIM-3627,2025-05-31,343.2176513671875,498.5450439453125,392.90863037109375,2298.55078125,1231.380126953125,615.278564453125
DIM-3627,2025-06-30,330.46826171875,483.64404296875,369.50634765625,2381.8642578125,1198.4156494140625,578.78173828125
DIM-3627,2025-07-31,297.6047058105469,468.8255004882813,359.4701843261719,2310.357177734375,1201.982177734375,578.7791748046875
DIM-3627,2025-08-31,320.3293151855469,478.8946838378906,387.0602722167969,2266.301513671875,1279.0291748046875,638.6351318359375
DIM-3627,2025-09-30,402.7138366699219,543.2950439453125,450.9885864257813,2236.200439453125,1471.282958984375,776.2227172851562
DIM-3627,2025-10-31,887.3959350585938,1039.5888671875,935.1814575195312,2821.3515625,2066.670166015625,1247.5926513671875
DIM-3627,2025-11-30,515.8692626953125,645.0291748046875,554.4721069335938,2308.986083984375,1659.2969970703125,927.8312377929688
DIM-3627,2025-12-31,399.3984680175781,546.897216796875,469.3629455566406,2153.922607421875,1486.7398681640625,809.3578491210938
DIM-3628,2025-01-31,492.5684509277344,654.4334716796875,519.6787109375,2369.9384765625,1539.6090087890625,833.854248046875
DIM-3628,2025-02-28,741.2655029296875,906.6039428710938,770.2630004882812,2811.93408203125,1703.411865234375,1006.1470336914062
DIM-3628,2025-03-31,5633.68017578125,5426.60009765625,5329.59423828125,5968.1259765625,2274.951171875,1759.622314453125
DIM-3628,2025-04-30,331.2376403808594,479.1837768554688,361.949951171875,2281.905517578125,1205.2420654296875,596.4835205078125
DIM-3628,2025-05-31,382.9055786132813,556.3865356445312,448.4505615234375,2314.435302734375,1309.546875,687.7243041992188
DIM-3628,2025-06-30,374.324462890625,541.1603393554688,426.2325744628906,2394.175537109375,1273.8656005859375,657.158447265625
DIM-3628,2025-07-31,333.5253601074219,521.3327026367188,414.7218017578125,2304.60205078125,1274.25732421875,647.5640258789062
DIM-3628,2025-08-31,361.35931396484375,537.0108032226562,445.1153259277344,2259.14892578125,1353.3992919921875,712.1983642578125
DIM-3628,2025-09-30,446.6552734375,598.9100341796875,507.9714965820313,2243.631103515625,1550.003173828125,857.9163208007812
DIM-3628,2025-10-31,1180.7794189453125,1285.62353515625,1167.4942626953125,2843.34228515625,2155.305419921875,1428.3485107421875
DIM-3628,2025-11-30,564.3751831054688,697.6666870117188,614.9962158203125,2334.256103515625,1717.7769775390625,992.9556274414062
DIM-3628,2025-12-31,443.54498291015625,603.020263671875,526.2509765625,2185.31689453125,1562.1761474609375,879.807373046875
DIM-3629,2025-01-31,685.9423217773438,839.9007568359375,765.751220703125,2495.55517578125,2032.2010498046875,1275.9801025390625
DIM-3629,2025-02-28,858.4497680664062,1025.8623046875,945.8535766601562,2848.031005859375,2116.755615234375,1353.6246337890625
DIM-3629,2025-03-31,5425.50146484375,5202.28662109375,5073.9228515625,5762.79443359375,2395.85791015625,1737.3653564453125
DIM-3629,2025-04-30,481.5012512207031,638.1531982421875,587.4937744140625,2295.24267578125,1704.593017578125,993.4329833984376
DIM-3629,2025-05-31,520.8678588867188,695.083740234375,643.764892578125,2337.094970703125,1701.5167236328125,1008.9578247070312
DIM-3629,2025-06-30,507.1122741699219,672.7711181640625,622.1358642578125,2385.07568359375,1648.4522705078125,957.3281860351562
DIM-3629,2025-07-31,479.10980224609375,661.9249267578125,620.21337890625,2317.421875,1714.76611328125,1017.0787963867188
DIM-3629,2025-08-31,518.2673950195312,689.2034912109375,657.1712036132812,2292.908203125,1787.20166015625,1074.158203125
DIM-3629,2025-09-30,585.3591918945312,742.8319091796875,717.4745483398438,2304.663818359375,2015.1531982421875,1279.448486328125
DIM-3629,2025-10-31,920.4801635742188,998.8610229492188,943.9317626953124,2332.161376953125,1999.6513671875,1325.882080078125
DIM-3629,2025-11-30,765.452880859375,894.0645141601562,862.728271484375,2496.10302734375,2160.634033203125,1441.10302734375
DIM-3629,2025-12-31,623.3151245117188,794.9057006835938,762.7531127929688,2348.606689453125,2051.21337890625,1334.5645751953125
DIM-3636,2025-01-31,502.6676940917969,656.0565185546875,477.9695739746094,2537.7744140625,1322.84912109375,692.2062377929688
DIM-3636,2025-02-28,374.5397644042969,580.1689453125,361.1788940429688,2716.86767578125,1125.2073974609375,480.3552856445313
DIM-3636,2025-03-31,5506.36279296875,5366.9814453125,5296.67333984375,6083.81689453125,2293.80126953125,2006.6522216796875
DIM-3636,2025-04-30,249.07205200195312,416.8223571777344,281.9347839355469,2329.822998046875,997.1292114257812,446.9503173828125
DIM-3636,2025-05-31,293.6714172363281,464.400634765625,316.5987548828125,2338.0732421875,986.1826171875,440.4546508789063
DIM-3636,2025-06-30,369.9819946289063,536.4739379882812,388.4881896972656,2511.870849609375,1049.3670654296875,486.3552856445313
DIM-3636,2025-07-31,249.89813232421875,436.10498046875,292.1559143066406,2390.13232421875,1008.1558837890624,448.6124267578125
DIM-3636,2025-08-31,265.03106689453125,436.697509765625,311.7087097167969,2307.631103515625,1057.213623046875,489.3782653808594
DIM-3636,2025-09-30,319.781982421875,472.4620971679688,340.5397644042969,2311.195068359375,1190.15087890625,560.2006225585938
DIM-3636,2025-10-31,544.3689575195312,695.6670532226562,536.0758056640625,2655.18017578125,1478.478271484375,736.4596557617188
DIM-3636,2025-11-30,424.3677062988281,569.1316528320312,418.1142883300781,2359.7626953125,1282.9105224609375,634.0782470703125
DIM-3636,2025-12-31,313.788818359375,471.8298034667969,341.16522216796875,2232.19140625,1171.9901123046875,566.77392578125
DIM-3637,2025-01-31,447.6348571777344,604.6635131835938,419.0299072265625,2486.864501953125,1260.7620849609375,601.204833984375
DIM-3637,2025-02-28,322.2875366210937,491.5216369628906,284.5540771484375,2463.246826171875,968.5222778320312,382.2582702636719
DIM-3637,2025-03-31,5668.20556640625,5518.43701171875,5446.8505859375,6222.25146484375,2380.22705078125,2207.94970703125
DIM-3637,2025-04-30,227.9891815185547,396.5069885253906,231.00827026367188,2329.8740234375,947.3460693359376,394.61767578125
DIM-3637,2025-05-31,287.3078918457031,460.83587646484375,290.7824401855469,2387.824462890625,952.7207641601562,389.7907104492188
DIM-3637,2025-06-30,345.61767578125,505.6310424804688,342.2862548828125,2525.444091796875,1009.5401000976562,454.9026794433594
DIM-3637,2025-07-31,232.3511505126953,419.1094055175781,259.4103088378906,2424.288818359375,963.7009887695312,397.3734130859375
DIM-3637,2025-08-31,240.704833984375,415.0827026367188,271.09161376953125,2303.392578125,1000.3046875,425.9122009277344
DIM-3637,2025-09-30,298.4147644042969,453.0928649902344,303.6195983886719,2317.196044921875,1119.5750732421875,489.4452819824219
DIM-3637,2025-10-31,599.5165405273438,752.1514282226562,576.4682006835938,2644.826904296875,1495.97705078125,745.0343627929688
DIM-3637,2025-11-30,401.3269653320313,540.8180541992188,388.3307800292969,2257.940185546875,1210.3995361328125,562.240478515625
DIM-3637,2025-12-31,288.8995056152344,443.2188415527344,302.6017761230469,2145.555908203125,1099.0699462890625,499.6959228515625
DIM-3638,2025-01-31,369.7760009765625,509.2138366699219,330.2950439453125,2494.569091796875,1058.9638671875,458.9974670410156
DIM-3638,2025-02-28,317.4447937011719,465.5920104980469,278.503173828125,2516.117919921875,860.5215454101562,337.9911193847656
DIM-3638,2025-03-31,5864.73095703125,5727.90185546875,5682.67724609375,6436.36474609375,2320.212646484375,2307.6376953125
DIM-3638,2025-04-30,218.84580993652344,365.2652282714844,202.00570678710935,2446.50244140625,826.433349609375,333.4206848144531
DIM-3638,2025-05-31,276.4340209960937,426.7988586425781,269.71002197265625,2546.154296875,862.1180419921875,354.3337707519531
DIM-3638,2025-06-30,295.0863037109375,434.5488586425781,276.49237060546875,2693.97265625,868.185302734375,361.2366638183594
DIM-3638,2025-07-31,226.1484832763672,382.07232666015625,228.3217010498047,2596.407470703125,822.784912109375,320.98541259765625
DIM-3638,2025-08-31,235.41624450683597,389.0488586425781,238.60406494140625,2490.848876953125,875.0501098632812,350.14404296875
DIM-3638,2025-09-30,294.0679016113281,431.3236083984375,273.5406188964844,2527.5380859375,988.7633056640624,426.3109130859375
DIM-3638,2025-10-31,528.224609375,670.2106323242188,469.840087890625,2782.435302734375,1272.025390625,579.552001953125
DIM-3638,2025-11-30,399.7741088867188,526.7284545898438,380.0507507324219,2349.48486328125,1100.9315185546875,505.4251403808594
DIM-3638,2025-12-31,285.0101623535156,420.8565979003906,296.3375549316406,2170.623046875,969.7347412109376,442.871826171875
DIM-3639,2025-01-31,364.1224670410156,513.4974365234375,339.0361633300781,2447.70556640625,1090.22021484375,482.5837707519531
DIM-3639,2025-02-28,343.1960754394531,520.691650390625,321.8242492675781,2615.932861328125,975.0076293945312,391.5177612304688
DIM-3639,2025-03-31,5909.76513671875,5703.96435546875,5604.2734375,6421.89208984375,2471.388916015625,2476.8984375
DIM-3639,2025-04-30,225.9651031494141,386.3889465332031,225.08184814453125,2307.3876953125,894.3641967773438,391.98095703125
DIM-3639,2025-05-31,306.74176025390625,477.8236083984375,308.6611633300781,2443.84521484375,922.9600219726562,398.7461853027344
DIM-3639,2025-06-30,263.224609375,428.1446838378906,260.4517822265625,2519.06982421875,867.5044555664062,355.8248596191406
DIM-3639,2025-07-31,233.8375701904297,410.1161193847656,248.56344604492188,2466.36865234375,862.9854125976562,354.7024230957031
DIM-3639,2025-08-31,244.63070678710935,403.7988586425781,258.4574890136719,2362.263427734375,914.072998046875,388.26904296875
DIM-3639,2025-09-30,306.1034240722656,469.90228271484375,306.86041259765625,2455.166259765625,1074.099609375,487.6199340820313
DIM-3639,2025-10-31,590.23095703125,759.9048461914062,561.1954345703125,2760.7412109375,1439.1890869140625,710.724609375
DIM-3639,2025-11-30,417.0380859375,565.577392578125,413.3743591308594,2349.574951171875,1187.58251953125,558.6497192382812
DIM-3639,2025-12-31,303.102783203125,462.0875549316406,326.365478515625,2247.3515625,1072.6116943359375,499.41497802734375
DIM-3640,2025-01-31,447.056396484375,615.8853149414062,421.26361083984375,2482.34716796875,1207.833984375,559.4588012695312
DIM-3640,2025-02-28,352.4695739746094,556.5088500976562,350.19390869140625,2577.89990234375,1097.6292724609375,456.3548889160156
DIM-3640,2025-03-31,5247.09326171875,5044.451171875,4919.28515625,5828.611328125,2444.988037109375,2223.1826171875
DIM-3640,2025-04-30,233.30735778808597,405.00189208984375,279.79278564453125,2090.20654296875,996.7072143554688,470.47845458984375
DIM-3640,2025-05-31,328.7027893066406,522.7122802734375,345.50506591796875,2370.820556640625,1027.0482177734375,467.4803466796875
DIM-3640,2025-06-30,272.5316772460937,479.1615905761719,298.9911193847656,2497.654541015625,1002.5196533203124,434.3751525878906
DIM-3640,2025-07-31,245.6939239501953,456.7864379882813,282.14385986328125,2426.047607421875,983.479736328125,420.854248046875
DIM-3640,2025-08-31,243.48858642578125,429.0342102050781,280.0589294433594,2296.7109375,1019.58935546875,444.16412353515625
DIM-3640,2025-09-30,319.97021484375,515.93408203125,346.2820129394531,2406.946044921875,1212.54248046875,567.7034301757812
DIM-3640,2025-10-31,780.6071166992188,935.0443725585938,801.0303955078125,2706.15087890625,1626.290283203125,1029.0482177734375
DIM-3640,2025-11-30,434.3447265625,605.722412109375,445.00634765625,2352.449951171875,1298.443603515625,625.7781982421875
DIM-3640,2025-12-31,319.8567810058594,508.675537109375,355.9695739746094,2290.7109375,1203.8302001953125,573.198974609375
DIM-3641,2025-01-31,632.1067504882812,730.6925048828125,596.3742065429688,2459.15576171875,1177.9847412109375,719.2407836914062
DIM-3641,2025-02-28,363.6181640625,531.766845703125,327.0025329589844,2692.4072265625,955.3837280273438,395.5298461914063
DIM-3641,2025-03-31,4862.82958984375,4786.947265625,4738.61181640625,5629.892578125,2205.617431640625,1992.205810546875
DIM-3641,2025-04-30,223.22998046875,386.1041870117188,210.0787811279297,2349.33935546875,826.31640625,355.385009765625
DIM-3641,2025-05-31,306.7319030761719,478.5114440917969,299.30303955078125,2519.37353515625,869.8951416015625,378.1982116699219
DIM-3641,2025-06-30,268.09149169921875,445.71917724609375,257.5457458496094,2690.948486328125,844.0914916992188,338.7554016113281
DIM-3641,2025-07-31,238.674072265625,434.22998046875,248.8602294921875,2608.83544921875,856.773193359375,348.5768737792969
DIM-3641,2025-08-31,236.92630004882807,399.2642822265625,241.0851287841797,2411.86669921875,842.1810913085938,350.57940673828125
DIM-3641,2025-09-30,303.39581298828125,478.2973327636719,295.0641784667969,2524.99169921875,1011.0673217773438,449.5533752441406
DIM-3641,2025-10-31,662.0736694335938,830.3621215820312,645.7001342773438,2767.251708984375,1397.768798828125,737.0533447265625
DIM-3641,2025-11-30,418.9758605957031,575.9263305664062,416.9695129394531,2416.410400390625,1155.343017578125,550.9962158203125
DIM-3641,2025-12-31,298.4294738769531,460.10546875,322.3100280761719,2248.810791015625,1018.0,471.2452392578125
DIM-3642,2025-01-31,1937.1622314453125,1997.4974365234373,1905.9366455078125,3479.66357421875,2310.35986328125,1697.5931396484375
DIM-3642,2025-02-28,361.1913757324219,548.4290161132812,338.51837158203125,2598.511474609375,1031.932861328125,427.6977233886719
DIM-3642,2025-03-31,5116.47021484375,5041.70166015625,5002.9853515625,5847.3408203125,2237.166015625,1941.1134033203125
DIM-3642,2025-04-30,227.8586883544922,408.3257141113281,232.5285186767578,2305.548095703125,896.6412963867188,389.8764343261719
