time,unit_key,value
2024-11-30,283_BIDWILLII_4_1,0.0
2024-12-31,283_BIDWILLII_4_1,0.0
2025-01-31,283_BIDWILLII_4_1,0.06823187973383925
2025-02-28,283_BIDWILLII_4_1,0.0
2025-03-31,283_BIDWILLII_4_1,0.07253121887252545
2025-04-30,283_BIDWILLII_4_1,0.09446732197568947
2025-05-31,283_BIDWILLII_4_1,0.09761146343726661
2016-06-30,283_BIDWILLII_4_2,0.16179172007509196
2016-07-31,283_BIDWILLII_4_2,0.16358296378571235
2016-08-31,283_BIDWILLII_4_2,0.1675169777982038
2016-09-30,283_BIDWILLII_4_2,0.0
2016-10-31,283_BIDWILLII_4_2,0.17327470152311045
2016-11-30,283_BIDWILLII_4_2,0.17188288409954625
2016-12-31,283_BIDWILLII_4_2,0.0
2017-01-31,283_BIDWILLII_4_2,0.19439014631852772
2017-02-28,283_BIDWILLII_4_2,0.18333824792208367
2017-03-31,283_BIDWILLII_4_2,0.0
2017-04-30,283_BIDWILLII_4_2,0.18025716420981375
2017-05-31,283_BIDWILLII_4_2,0.16960863488566044
2017-06-30,283_BIDWILLII_4_2,0.0
2017-07-31,283_BIDWILLII_4_2,0.161269278608134
2017-08-31,283_BIDWILLII_4_2,0.1592875138345007
2017-09-30,283_BIDWILLII_4_2,0.1575787166139011
2017-10-31,283_BIDWILLII_4_2,0.0
2017-11-30,283_BIDWILLII_4_2,0.2017206676929011
2017-12-31,283_BIDWILLII_4_2,0.1825970134265609
2018-01-31,283_BIDWILLII_4_2,0.0
2018-02-28,283_BIDWILLII_4_2,0.17864763527983898
2018-03-31,283_BIDWILLII_4_2,0.1760210124465501
2018-04-30,283_BIDWILLII_4_2,0.17232625168813434
2018-05-31,283_BIDWILLII_4_2,0.16770200448052328
2018-06-30,283_BIDWILLII_4_2,0.16357338494562035
2018-07-31,283_BIDWILLII_4_2,0.16126171628410313
2018-08-31,283_BIDWILLII_4_2,0.1551616517103304
2018-09-30,283_BIDWILLII_4_2,0.0
2018-10-31,283_BIDWILLII_4_2,0.16551521336887712
2018-11-30,283_BIDWILLII_4_2,0.12197280171316505
2018-12-31,283_BIDWILLII_4_2,0.0
2019-01-31,283_BIDWILLII_4_2,0.0
2019-02-28,283_BIDWILLII_4_2,0.14919323088030428
2019-03-31,283_BIDWILLII_4_2,0.1574993732727553
2019-04-30,283_BIDWILLII_4_2,0.0
2019-05-31,283_BIDWILLII_4_2,0.15830480782637565
2019-06-30,283_BIDWILLII_4_2,0.10617528481196292
2019-07-31,283_BIDWILLII_4_2,0.154880872390948
2019-08-31,283_BIDWILLII_4_2,0.15056946810473892
2019-09-30,283_BIDWILLII_4_2,0.15020101737887961
2019-10-31,283_BIDWILLII_4_2,0.10008987578327684
2019-11-30,283_BIDWILLII_4_2,0.15172509517301766
2019-12-31,283_BIDWILLII_4_2,0.16230405649453444
2020-01-31,283_BIDWILLII_4_2,0.0
2020-02-29,283_BIDWILLII_4_2,0.17201148491745524
2020-03-31,283_BIDWILLII_4_2,0.17733068769567503
2020-04-30,283_BIDWILLII_4_2,0.16928673043430154
2020-05-31,283_BIDWILLII_4_2,0.15969480123927848
2020-06-30,283_BIDWILLII_4_2,0.15714495911487236
2020-07-31,283_BIDWILLII_4_2,0.0
2020-08-31,283_BIDWILLII_4_2,0.15465306433419612
2020-09-30,283_BIDWILLII_4_2,0.12955466762575288
2020-10-31,283_BIDWILLII_4_2,0.0
2020-11-30,283_BIDWILLII_4_2,0.16779632225862895
2020-12-31,283_BIDWILLII_4_2,0.1654879640184192
2021-01-31,283_BIDWILLII_4_2,0.0
2021-02-28,283_BIDWILLII_4_2,0.17286322687703176
2021-03-31,283_BIDWILLII_4_2,0.0
2021-04-30,283_BIDWILLII_4_2,0.16552725373842606
2021-05-31,283_BIDWILLII_4_2,0.17552995109554437
2021-06-30,283_BIDWILLII_4_2,0.1677678551953134
2021-07-31,283_BIDWILLII_4_2,0.16956222168135232
2021-08-31,283_BIDWILLII_4_2,0.17049177853031128
2021-09-30,283_BIDWILLII_4_2,0.05127006573363142
2021-10-31,283_BIDWILLII_4_2,0.1677006420024394
2021-11-30,283_BIDWILLII_4_2,0.18900038255354293
2021-12-31,283_BIDWILLII_4_2,0.20151379911019887
2022-01-31,283_BIDWILLII_4_2,0.0
2022-02-28,283_BIDWILLII_4_2,0.2150292667194177
2022-03-31,283_BIDWILLII_4_2,0.0
2022-04-30,283_BIDWILLII_4_2,0.1752715254933814
2022-05-31,283_BIDWILLII_4_2,0.0
2022-06-30,283_BIDWILLII_4_2,0.0
2022-07-31,283_BIDWILLII_4_2,0.0
2022-08-31,283_BIDWILLII_4_2,0.0
2022-09-30,283_BIDWILLII_4_2,0.1728404258991953
2022-10-31,283_BIDWILLII_4_2,-0.002487715454156062
2022-11-30,283_BIDWILLII_4_2,0.19032545577025697
2022-12-31,283_BIDWILLII_4_2,0.1605847951302623
2023-01-31,283_BIDWILLII_4_2,0.0
2023-02-28,283_BIDWILLII_4_2,0.17854699847934297
2023-03-31,283_BIDWILLII_4_2,0.18136983047335936
2023-04-30,283_BIDWILLII_4_2,0.16908790479052957
2023-05-31,283_BIDWILLII_4_2,0.16520791471807914
2023-06-30,283_BIDWILLII_4_2,0.16693942436015768
2023-07-31,283_BIDWILLII_4_2,0.037443946052691954
