time,spatial_ref_mean,blue_mean,red_mean,nir08_mean,swir16_mean,swir22_mean,green_mean,unit_key
2023-04-30,0,3499.961111111111,3578.1555555555556,6862.461111111111,4334.188888888889,3775.7722222222224,3715.8166666666666,283_BIDWILLII_4_3
2023-05-31,0,3479.0833333333335,3554.011111111111,6763.527777777777,4233.544444444445,3726.2277777777776,3686.5333333333333,283_BIDWILLII_4_3
2023-06-30,0,3480.061111111111,3559.8944444444446,6817.061111111111,4258.9111111111115,3734.6944444444443,3687.761111111111,283_BIDWILLII_4_3
2023-08-31,0,3507.0222222222224,3598.722222222222,6696.077777777778,4379.922222222222,3808.1111111111113,3727.1444444444446,283_BIDWILLII_4_3
2023-09-30,0,4022.988888888889,5776.666666666667,8757.388888888889,8314.144444444444,7691.966666666666,5481.977777777778,283_BIDWILLII_4_3
2023-10-31,0,3556.338888888889,3735.472222222222,6842.055555555556,4773.272222222222,4010.927777777778,3859.5055555555555,283_BIDWILLII_4_3
2023-11-30,0,3565.277777777778,3713.3166666666666,6853.6611111111115,4792.605555555556,4035.972222222222,3834.3944444444446,283_BIDWILLII_4_3
2023-12-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_3
2024-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_3
2024-02-29,0,3520.1,3580.5055555555555,7295.238888888889,4437.477777777778,3803.427777777778,3756.1833333333334,283_BIDWILLII_4_3
2024-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_3
2024-04-30,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_3
2024-05-31,0,3488.3166666666666,3536.527777777778,6941.5,4194.072222222222,3713.0555555555557,3666.061111111111,283_BIDWILLII_4_3
2024-06-30,0,3467.4444444444443,3519.3777777777777,6954.155555555555,4151.022222222222,3693.233333333333,3638.788888888889,283_BIDWILLII_4_3
2024-07-31,0,3490.2444444444445,3543.411111111111,6942.577777777778,4200.8,3714.511111111111,3655.411111111111,283_BIDWILLII_4_3
2024-08-31,0,3491.383333333333,3568.8722222222223,6945.611111111111,4313.933333333333,3761.366666666667,3703.061111111111,283_BIDWILLII_4_3
2024-09-30,0,3529.116666666667,3629.972222222222,6965.861111111111,4492.427777777778,3865.483333333333,3766.6055555555554,283_BIDWILLII_4_3
2024-10-31,0,3556.633333333333,3644.8555555555554,7055.211111111111,4633.866666666667,3930.0333333333333,3797.2,283_BIDWILLII_4_3
2024-11-30,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_3
2024-12-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_3
2025-02-28,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_3
2025-04-30,0,3464.016666666667,3548.6722222222224,6175.1,4159.483333333334,3747.738888888889,3673.988888888889,283_BIDWILLII_4_3
2025-05-31,0,3481.238888888889,3529.938888888889,6748.727777777778,4177.822222222222,3692.8888888888887,3656.411111111111,283_BIDWILLII_4_3
2015-07-31,0,2502.721729490022,2556.319290465632,4374.221729490022,3058.5665188470066,2691.3747228381376,2635.2161862527714,283_BIDWILLII_4_1
2015-08-31,0,2522.9434589800444,2578.8458980044347,4421.089246119734,3151.8126385809314,2753.390243902439,2658.7366962305987,283_BIDWILLII_4_1
2015-09-30,0,2542.518292682927,2619.0753880266075,4541.475609756098,3291.981707317073,2820.7050997782703,2698.4340354767182,283_BIDWILLII_4_1
2015-10-31,0,2555.7627494456765,2628.4423503325943,4652.9844789356985,3344.890243902439,2858.8048780487807,2713.113082039911,283_BIDWILLII_4_1
2015-11-30,0,2575.4722838137473,2653.7322616407982,4998.476164079822,3506.5548780487807,2915.899667405765,2761.6424611973393,283_BIDWILLII_4_1
2015-12-31,0,5250.362527716186,5406.079822616408,7404.110310421286,5636.029933481153,4737.44955654102,5456.896895787139,283_BIDWILLII_4_1
2016-01-31,0,2533.2245011086475,2605.39689578714,5127.5554323725055,3356.9562084257204,2818.980598669623,2728.5044345898004,283_BIDWILLII_4_1
2016-02-29,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2016-03-31,0,2579.3741685144123,2837.7156319290466,4255.435698447894,3324.2067627494457,2970.1441241685143,2875.0005543237253,283_BIDWILLII_4_1
2016-04-30,0,2522.6164079822615,2578.0753880266075,4606.024390243902,3192.59977827051,2760.9046563192906,2677.4057649667407,283_BIDWILLII_4_1
2016-05-31,0,2511.339246119734,2572.6252771618624,4412.6319290465635,3110.9124168514413,2726.6014412416853,2646.766075388027,283_BIDWILLII_4_1
2016-06-30,0,2502.6740576496672,2564.84977827051,4437.381374722838,3064.8985587583147,2703.560421286031,2648.070953436807,283_BIDWILLII_4_1
2016-07-31,0,2508.182926829268,2567.350332594235,4457.842572062084,3109.009423503326,2725.909645232816,2650.0958980044347,283_BIDWILLII_4_1
2016-08-31,0,2543.758314855876,2637.39689578714,4647.054323725056,3288.310421286031,2856.20399113082,2725.39689578714,283_BIDWILLII_4_1
2016-09-30,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2016-10-31,0,2550.9434589800444,2604.859201773836,4794.668514412417,3309.518847006652,2828.669623059867,2702.7195121951218,283_BIDWILLII_4_1
2016-11-30,0,2582.9235033259424,2689.75,4912.872505543237,3560.0914634146343,2973.6662971175165,2773.721729490022,283_BIDWILLII_4_1
2016-12-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2017-01-31,0,2533.6984478935697,2592.5576496674057,5409.304878048781,3349.5931263858092,2826.9645232815965,2725.7849223946787,283_BIDWILLII_4_1
2017-02-28,0,2509.5016629711754,2571.5742793791574,4662.39800443459,3086.7333702882484,2709.620288248337,2674.136917960089,283_BIDWILLII_4_1
2017-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2017-04-30,0,2508.048780487805,2548.2084257206207,5004.567627494457,3084.9667405764967,2696.180709534368,2653.1485587583147,283_BIDWILLII_4_1
2017-05-31,0,2500.6347006651886,2537.0726164079824,4772.6319290465635,3029.207871396896,2674.4135254988914,2633.380266075388,283_BIDWILLII_4_1
2017-06-30,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2017-07-31,0,2506.756097560976,2547.052106430155,4590.220620842572,3004.6840354767182,2672.3237250554325,2634.7272727272725,283_BIDWILLII_4_1
2017-08-31,0,2517.9235033259424,2567.3647450110866,4563.386917960089,3118.9268292682927,2738.3359201773837,2644.8647450110866,283_BIDWILLII_4_1
2017-09-30,0,2537.7195121951218,2606.2627494456765,4617.881374722838,3218.789356984479,2798.2616407982264,2676.4356984478936,283_BIDWILLII_4_1
2017-10-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2017-11-30,0,2782.7705099778273,2828.4855875831486,5881.258314855876,3804.143015521064,3189.1175166297116,2986.2605321507763,283_BIDWILLII_4_1
2017-12-31,0,2771.411308203991,2916.879157427938,5927.067627494457,3887.2727272727275,3393.5831485587582,3160.1541019955653,283_BIDWILLII_4_1
2018-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2018-02-28,0,2537.941241685144,2607.6241685144123,5044.460088691796,3301.2915742793793,2796.619733924612,2717.7538802660756,283_BIDWILLII_4_1
2018-03-31,0,2526.899667405765,2562.018847006652,4947.878048780488,3168.1546563192906,2738.9334811529934,2674.4833702882484,283_BIDWILLII_4_1
2018-04-30,0,2516.560421286031,2552.4761640798224,4812.978381374723,3130.027161862528,2717.65133037694,2649.0831485587582,283_BIDWILLII_4_1
2018-05-31,0,2505.808203991131,2545.0,4660.645232815965,3046.7549889135257,2686.9223946784923,2631.917960088692,283_BIDWILLII_4_1
2018-06-30,0,2492.2366962305987,2544.190687361419,4549.890798226164,3022.947893569845,2671.0476718403547,2622.7095343680708,283_BIDWILLII_4_1
2018-07-31,0,2499.217849223947,2552.451219512195,4492.167405764967,3035.1125277161864,2688.256097560976,2629.90022172949,283_BIDWILLII_4_1
2018-08-31,0,2523.3237250554325,2592.257206208426,4483.859201773836,3132.6840354767182,2750.420177383592,2666.59866962306,283_BIDWILLII_4_1
2018-09-30,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2018-10-31,0,2602.8985587583147,2770.167960088692,4941.057649667406,3522.3431263858092,3014.512195121951,2859.722838137472,283_BIDWILLII_4_1
2018-11-30,0,2642.5166297117516,2808.1851441241683,4343.817073170731,3420.4124168514413,3069.052106430155,2903.3237250554325,283_BIDWILLII_4_1
2018-12-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2019-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2019-02-28,0,2563.7184035476716,2687.2461197339244,4840.2228381374725,3510.0532150776053,2958.521064301552,2834.521064301552,283_BIDWILLII_4_1
2019-03-31,0,2523.9052106430154,2569.0033259423503,4442.782150776054,3170.0637472283815,2743.3564301552105,2669.54822616408,283_BIDWILLII_4_1
2019-04-30,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2019-05-31,0,2503.055986696231,2534.2937915742796,4443.259423503326,3063.828713968958,2693.871951219512,2621.732815964523,283_BIDWILLII_4_1
2019-06-30,0,5012.417960088692,5210.970066518847,6811.485587583148,5266.695121951219,4509.355875831486,5146.835365853659,283_BIDWILLII_4_1
2019-07-31,0,2504.559866962306,2543.8015521064303,4372.952882483371,3032.3148558758317,2682.3264966740576,2622.9761640798224,283_BIDWILLII_4_1
2019-08-31,0,2522.4783813747226,2598.6773835920176,4407.4246119733925,3171.1457871396897,2774.620288248337,2662.450110864745,283_BIDWILLII_4_1
2019-09-30,0,2524.5637472283815,2622.6435698447895,4230.854767184035,3177.2627494456765,2787.6053215077604,2681.5354767184035,283_BIDWILLII_4_1
2019-10-31,0,2519.598115299335,2603.1746119733925,4125.315410199557,3144.1657427937917,2772.139135254989,2661.1762749445675,283_BIDWILLII_4_1
2019-11-30,0,2594.7777161862527,2787.79822616408,4782.461751662971,3663.60088691796,3056.85199556541,2828.4883592017736,283_BIDWILLII_4_1
2019-12-31,0,2572.876940133038,2706.4645232815965,4816.259423503326,3560.769401330377,2982.060975609756,2763.991130820399,283_BIDWILLII_4_1
2020-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2020-02-29,0,2633.5304878048782,2858.2461197339244,4907.30155210643,3740.3614190687363,3226.7716186252774,2920.181818181818,283_BIDWILLII_4_1
2020-03-31,0,2533.9855875831486,2572.8353658536585,4910.70177383592,3203.6136363636365,2757.509423503326,2687.3264966740576,283_BIDWILLII_4_1
2020-04-30,0,2522.1862527716185,2564.237804878049,4722.545454545455,3151.039356984479,2737.160753880266,2661.9745011086475,283_BIDWILLII_4_1
2020-05-31,0,2503.0166297117516,2556.907982261641,4530.212860310421,3051.89800443459,2691.6042128603103,2639.1485587583147,283_BIDWILLII_4_1
2020-06-30,0,2500.055986696231,2550.5631929046563,4484.761640798226,3031.9384700665187,2681.289356984479,2632.120288248337,283_BIDWILLII_4_1
2020-07-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2020-08-31,0,2526.2804878048782,2595.850332594235,4519.090909090909,3168.4146341463415,2769.669623059867,2677.0365853658536,283_BIDWILLII_4_1
2020-09-30,0,2520.447893569845,2580.919068736142,4291.640798226164,3120.4368070953437,2742.460088691796,2667.2649667405767,283_BIDWILLII_4_1
2020-10-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2020-11-30,0,2575.870288248337,2682.930155210643,4967.09977827051,3536.192904656319,2940.268292682927,2785.759423503326,283_BIDWILLII_4_1
2020-12-31,0,2564.978935698448,2682.7749445676277,4861.645232815965,3545.20399113082,2945.7505543237253,2771.6164079822615,283_BIDWILLII_4_1
2021-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2021-02-28,0,2701.879157427938,2960.0576496674057,5241.216186252772,3963.278270509978,3366.277161862528,3045.2749445676277,283_BIDWILLII_4_1
2021-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2021-04-30,0,2509.6164079822615,2550.4068736141908,4523.29379157428,3118.305986696231,2721.1158536585367,2640.221175166297,283_BIDWILLII_4_1
2021-05-31,0,2496.8713968957873,2545.849223946785,4518.9390243902435,3015.420177383592,2671.419068736142,2623.052106430155,283_BIDWILLII_4_1
2021-06-30,0,2497.3115299334813,2542.822062084257,4585.858093126386,3015.6984478935697,2671.2256097560976,2620.620842572062,283_BIDWILLII_4_1
2021-07-31,0,2507.243902439024,2554.1735033259424,4630.199002217295,3068.8614190687363,2707.606984478936,2631.8514412416853,283_BIDWILLII_4_1
2021-08-31,0,2511.481707317073,2561.3652993348114,4657.10088691796,3110.772172949002,2715.9356984478936,2645.302106430155,283_BIDWILLII_4_1
2021-09-30,0,1764.649667405765,2194.3686252771618,3185.4445676274945,2698.694013303769,2563.0138580931266,2206.94955654102,283_BIDWILLII_4_1
2021-10-31,0,2526.541019955654,2601.451219512195,4681.665188470067,3219.9961197339244,2781.470620842572,2682.80044345898,283_BIDWILLII_4_1
2021-11-30,0,2476.257206208426,2590.519401330377,4673.073170731707,3292.3835920177385,2846.5964523281596,2697.4761640798224,283_BIDWILLII_4_1
2021-12-31,0,3095.6851441241683,3716.758314855876,6011.494456762749,4707.794900221729,4234.90243902439,3785.866962305987,283_BIDWILLII_4_1
2022-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2022-02-28,0,2973.4745011086475,3243.490022172949,6202.184035476718,4112.59866962306,3534.4235033259424,3394.6884700665187,283_BIDWILLII_4_1
2022-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2022-04-30,0,2503.019401330377,2544.9340354767182,4890.044345898004,3060.9656319290466,2678.40022172949,2647.679600886918,283_BIDWILLII_4_1
2022-05-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2022-06-30,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2022-07-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2022-08-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2022-09-30,0,2520.3636363636365,2577.191796008869,4888.067627494457,3127.6485587583147,2724.1685144124167,2675.590909090909,283_BIDWILLII_4_1
2022-11-30,0,2545.5044345898004,2621.2605321507763,5398.685144124169,3367.350332594235,2858.9445676274945,2771.240576496674,283_BIDWILLII_4_1
2022-12-31,0,2486.4844789356985,2539.138026607539,4002.3841463414633,2866.2522172949,2618.0016629711754,2626.720620842572,283_BIDWILLII_4_1
2023-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2023-02-28,0,2608.636917960089,2818.3652993348114,5358.0753880266075,3629.167960088692,3135.3652993348114,2930.5376940133037,283_BIDWILLII_4_1
2023-03-31,0,2564.7461197339244,2673.731707317073,5056.59977827051,3328.869179600887,2890.012195121951,2784.3558758314857,283_BIDWILLII_4_1
2023-04-30,0,2505.039911308204,2560.181818181818,4710.930709534368,3066.8514412416853,2695.8758314855877,2653.3259423503328,283_BIDWILLII_4_1
2023-05-31,0,2491.9961197339244,2543.320399113082,4611.258314855876,2990.30044345898,2660.0437915742796,2633.70177383592,283_BIDWILLII_4_1
2023-06-30,0,2490.741130820399,2543.079822616408,4610.108093126386,2995.788802660754,2659.0814855875833,2629.8625277161864,283_BIDWILLII_4_1
2023-07-31,0,6407.588137472284,6002.39800443459,6967.875831485588,3769.7533259423503,3205.4262749445675,6153.795454545455,283_BIDWILLII_4_1
2023-08-31,0,2512.7172949002215,2587.9634146341464,4603.228381374723,3129.671840354767,2741.5875831485587,2672.3126385809314,283_BIDWILLII_4_1
2023-09-30,0,4958.59423503326,5327.0354767184035,7361.682926829269,6411.157427937916,6144.565410199557,5108.652993348115,283_BIDWILLII_4_1
2023-10-31,0,2552.1036585365855,2677.480598669623,4796.827050997783,3404.237804878049,2882.939578713969,2763.1225055432374,283_BIDWILLII_4_1
2023-11-30,0,2561.213968957871,2678.70066518847,4844.455654101996,3445.5443458980044,2912.391906873614,2757.89689578714,283_BIDWILLII_4_1
2023-12-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2024-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2024-02-29,0,2523.0776053215077,2566.4966740576497,5127.2522172949,3153.8835920177385,2722.7245011086475,2689.461751662971,283_BIDWILLII_4_1
2024-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2024-04-30,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2024-05-31,0,2495.4783813747226,2529.9672949002215,4708.496674057649,2960.4783813747226,2646.210643015521,2617.369733924612,283_BIDWILLII_4_1
2024-06-30,0,2487.988913525499,2522.9955654101996,4689.59201773836,2929.4822616407982,2630.8558758314857,2607.2084257206207,283_BIDWILLII_4_1
2024-07-31,0,2496.9733924611974,2535.589800443459,4674.29933481153,2952.866962305987,2642.3137472283815,2612.1175166297116,283_BIDWILLII_4_1
2024-08-31,0,2504.8686252771618,2558.2272727272725,4735.016075388026,3046.119733924612,2686.032150776053,2649.7949002217297,283_BIDWILLII_4_1
2024-09-30,0,2519.7544345898004,2587.29822616408,4629.557095343681,3125.3126385809314,2739.369733924612,2677.7383592017736,283_BIDWILLII_4_1
2024-10-31,0,2551.319290465632,2626.0,4925.155210643015,3325.348115299335,2837.511086474501,2727.258314855876,283_BIDWILLII_4_1
2024-11-30,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2024-12-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2025-01-31,0,5528.454545454545,5688.4445676274945,7712.736141906874,5737.0,4755.397450110865,5778.177383592018,283_BIDWILLII_4_1
2025-02-28,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_1
2025-03-31,0,3249.2361419068734,4224.548780487805,6508.881374722838,5273.085365853659,4690.436807095343,4238.253880266076,283_BIDWILLII_4_1
2025-04-30,0,2537.532150776053,2629.967849223947,4725.562638580931,3204.5925720620844,2849.380820399113,2721.6058758314857,283_BIDWILLII_4_1
2025-05-31,0,2489.169623059867,2524.3431263858092,4614.218403547672,2952.008869179601,2632.9484478935697,2613.3442350332593,283_BIDWILLII_4_1
2015-07-31,0,4140.0123456790125,4224.851851851852,7365.469135802469,5023.555555555556,4433.123456790124,4355.691358024691,283_BIDWILLII_4_2
2015-08-31,0,4176.598765432099,4250.666666666667,7468.913580246914,5154.740740740741,4511.962962962963,4392.753086419753,283_BIDWILLII_4_2
2015-09-30,0,4196.3456790123455,4307.759259259259,7681.0123456790125,5370.956790123457,4608.530864197531,4454.851851851852,283_BIDWILLII_4_2
2015-10-31,0,4211.197530864198,4321.098765432099,7801.938271604939,5426.395061728395,4654.83950617284,4476.111111111111,283_BIDWILLII_4_2
2015-11-30,0,4249.432098765432,4378.740740740741,8204.654320987655,5713.425925925926,4772.308641975309,4547.83950617284,283_BIDWILLII_4_2
2016-01-31,0,4203.876543209876,4323.518518518518,8597.04938271605,5599.858024691358,4685.197530864198,4528.179012345679,283_BIDWILLII_4_2
2016-02-29,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_2
2016-03-31,0,4303.537037037037,4790.617283950617,7763.123456790124,5708.222222222223,5048.141975308642,4865.444444444444,283_BIDWILLII_4_2
2016-04-30,0,4339.148148148148,4519.691358024691,8583.703703703704,5762.283950617284,5072.222222222223,4666.641975308642,283_BIDWILLII_4_2
2016-05-31,0,4161.685185185185,4247.672839506173,7654.006172839506,5119.691358024691,4484.9876543209875,4388.351851851852,283_BIDWILLII_4_2
2016-06-30,0,4147.364197530864,4244.598765432099,7745.598765432099,5074.697530864198,4461.962962962963,4392.358024691358,283_BIDWILLII_4_2
2016-07-31,0,4156.320987654321,4244.2037037037035,7797.320987654321,5129.956790123457,4488.586419753086,4394.0123456790125,283_BIDWILLII_4_2
2016-08-31,0,4177.901234567901,4292.62962962963,8005.555555555556,5270.592592592592,4563.728395061728,4460.518518518518,283_BIDWILLII_4_2
2016-09-30,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_2
2016-10-31,0,4227.0123456790125,4300.0123456790125,8201.814814814816,5443.432098765432,4652.851851851852,4476.259259259259,283_BIDWILLII_4_2
2016-11-30,0,4251.055555555556,4400.919753086419,8345.376543209877,5737.265432098766,4801.808641975309,4569.166666666667,283_BIDWILLII_4_2
2016-12-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_2
2017-01-31,0,4209.086419753086,4295.135802469136,8922.061728395061,5510.506172839506,4656.197530864198,4515.827160493827,283_BIDWILLII_4_2
2017-02-28,0,4552.253086419753,5064.753086419753,9980.895061728395,6669.913580246914,5579.635802469136,5191.6543209876545,283_BIDWILLII_4_2
2017-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_2
2017-04-30,0,4173.074074074074,4225.938271604939,8294.925925925925,5106.456790123457,4468.16049382716,4397.37037037037,283_BIDWILLII_4_2
2017-05-31,0,4153.722222222223,4210.3456790123455,7923.0,5027.327160493827,4438.932098765432,4364.1543209876545,283_BIDWILLII_4_2
2017-06-30,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_2
2017-07-31,0,4165.876543209876,4228.888888888889,7699.691358024691,5020.20987654321,4451.024691358025,4363.086419753086,283_BIDWILLII_4_2
2017-08-31,0,4177.111111111111,4243.888888888889,7661.83950617284,5158.333333333333,4527.456790123457,4374.37037037037,283_BIDWILLII_4_2
2017-09-30,0,4201.234567901234,4292.950617283951,7696.777777777777,5304.185185185185,4608.0123456790125,4420.024691358025,283_BIDWILLII_4_2
2017-10-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_2
2017-11-30,0,4339.493827160494,4280.592592592592,9164.888888888889,5721.814814814815,4750.814814814815,4566.938271604939,283_BIDWILLII_4_2
2017-12-31,0,4490.802469135802,4792.111111111111,9485.222222222223,6332.444444444444,5518.074074074074,5165.506172839506,283_BIDWILLII_4_2
2018-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_2
2018-02-28,0,4206.283950617284,4321.493827160494,8421.469135802468,5451.901234567901,4624.691358024691,4504.283950617284,283_BIDWILLII_4_2
2018-03-31,0,4211.469135802469,4257.080246913581,8211.395061728395,5282.111111111111,4560.376543209876,4437.87037037037,283_BIDWILLII_4_2
2018-04-30,0,4166.9876543209875,4234.932098765432,8049.481481481482,5203.37037037037,4513.265432098766,4391.79012345679,283_BIDWILLII_4_2
2018-05-31,0,4161.234567901234,4218.407407407408,7875.864197530864,5059.827160493827,4454.901234567901,4359.9876543209875,283_BIDWILLII_4_2
2018-06-30,0,4137.635802469136,4219.611111111111,7750.37037037037,5031.092592592592,4431.074074074074,4350.814814814815,283_BIDWILLII_4_2
2018-07-31,0,4146.580246913581,4228.037037037037,7694.493827160494,5056.166666666667,4460.092592592592,4358.061728395061,283_BIDWILLII_4_2
2018-08-31,0,4187.641975308642,4297.506172839506,7633.851851851852,5198.049382716049,4549.148148148148,4425.753086419753,283_BIDWILLII_4_2
2018-09-30,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_2
2018-10-31,0,4216.364197530864,4344.191358024691,8033.530864197531,5468.919753086419,4668.364197530864,4517.4876543209875,283_BIDWILLII_4_2
2018-11-30,0,3746.4444444444443,4037.2345679012346,6496.382716049383,4939.802469135802,4470.148148148148,4190.493827160494,283_BIDWILLII_4_2
2018-12-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_2
2019-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_2
2019-02-28,0,4283.333333333333,4424.271604938272,7680.234567901234,5464.037037037037,4710.456790123457,4680.814814814815,283_BIDWILLII_4_2
2019-03-31,0,4190.2962962962965,4258.716049382716,7633.185185185185,5253.888888888889,4536.388888888889,4437.320987654321,283_BIDWILLII_4_2
2019-04-30,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_2
2019-05-31,0,4155.543209876543,4208.086419753086,7569.364197530864,5074.524691358025,4460.808641975309,4353.148148148148,283_BIDWILLII_4_2
2019-07-31,0,4158.83950617284,4218.932098765432,7489.049382716049,5037.413580246914,4444.172839506173,4353.166666666667,283_BIDWILLII_4_2
2019-08-31,0,4181.771604938272,4294.969135802469,7493.555555555556,5235.450617283951,4570.962962962963,4409.265432098766,283_BIDWILLII_4_2
2019-09-30,0,4301.777777777777,4593.037037037037,7991.62962962963,5895.617283950617,5004.734567901234,4680.388888888889,283_BIDWILLII_4_2
2019-10-31,0,4058.0555555555557,5647.611111111111,8055.413580246914,7681.098765432099,6847.808641975309,5539.191358024691,283_BIDWILLII_4_2
2019-11-30,0,4297.172839506173,4577.728395061728,8018.191358024691,5971.746913580247,4994.981481481482,4675.87037037037,283_BIDWILLII_4_2
2019-12-31,0,4262.864197530864,4442.111111111111,8109.518518518518,5789.358024691358,4852.259259259259,4575.555555555556,283_BIDWILLII_4_2
2020-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_2
2020-02-29,0,4248.5123456790125,4347.981481481482,8250.364197530864,5609.549382716049,4720.6543209876545,4531.623456790124,283_BIDWILLII_4_2
2020-03-31,0,4198.308641975309,4259.518518518518,8259.567901234568,5286.62962962963,4550.469135802469,4456.6543209876545,283_BIDWILLII_4_2
2020-04-30,0,4176.648148148148,4245.067901234568,7972.407407407408,5197.820987654321,4517.240740740741,4416.777777777777,283_BIDWILLII_4_2
2020-05-31,0,4137.666666666667,4227.320987654321,7647.123456790124,5044.518518518518,4447.9876543209875,4365.259259259259,283_BIDWILLII_4_2
2020-06-30,0,4141.265432098766,4221.524691358025,7561.475308641975,5016.12962962963,4431.697530864198,4358.827160493827,283_BIDWILLII_4_2
2020-07-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_2
2020-08-31,0,4177.740740740741,4291.358024691358,7607.074074074074,5228.135802469136,4562.407407407408,4425.246913580247,283_BIDWILLII_4_2
2020-09-30,0,4156.6543209876545,4237.432098765432,6922.864197530864,4985.765432098766,4440.802469135802,4381.234567901234,283_BIDWILLII_4_2
2020-10-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_2
2020-11-30,0,4253.802469135802,4416.3456790123455,8242.222222222223,5745.580246913581,4798.395061728395,4603.037037037037,283_BIDWILLII_4_2
2020-12-31,0,4209.83950617284,4423.975308641975,8179.938271604939,5821.222222222223,4830.740740740741,4588.518518518518,283_BIDWILLII_4_2
2021-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_2
2021-02-28,0,4245.0,4300.876543209876,8191.074074074074,5475.283950617284,4647.62962962963,4493.765432098766,283_BIDWILLII_4_2
2021-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0,283_BIDWILLII_4_2
2021-04-30,0,4156.506172839506,4228.574074074074,7825.049382716049,5167.944444444444,4503.259259259259,4382.524691358025,283_BIDWILLII_4_2
2021-05-31,0,4171.913580246914,4249.580246913581,8187.62962962963,5136.259259259259,4500.62962962963,4389.913580246914,283_BIDWILLII_4_2
