date,feature_index,band_unnamed
2020-07-01T00:00:00.000Z,0,0.010157685237600649
2020-07-04T00:00:00.000Z,2,0.008985490125881047
2020-07-01T00:00:00.000Z,3,0.011166742132323335
2020-07-04T00:00:00.000Z,0,0.008269148235032275
2020-07-01T00:00:00.000Z,1,0.00793904470101069
2020-07-29T00:00:00.000Z,0,0.719567749407569
2020-07-31T00:00:00.000Z,0,0.7524295933971196
2020-07-31T00:00:00.000Z,3,0.8602949283016261
2020-07-29T00:00:00.000Z,1,0.7809978442425924
2020-07-29T00:00:00.000Z,3,0.7654495125089712
2020-07-29T00:00:00.000Z,2,0.6973125602498718
2020-07-31T00:00:00.000Z,2,0.7016638474781149
2020-07-31T00:00:00.000Z,1,0.7940852498981805
2020-06-19T00:00:00.000Z,1,0.47156926577465724
2020-06-19T00:00:00.000Z,2,0.3664598773116655
2020-06-19T00:00:00.000Z,0,0.767229984645938
2020-06-21T00:00:00.000Z,3,0.7583950331703347
2020-06-21T00:00:00.000Z,0,0.894143937873647
2020-06-21T00:00:00.000Z,1,0.6402665073804799
2020-06-21T00:00:00.000Z,2,0.8523474927206478
2020-06-19T00:00:00.000Z,3,0.4683480697558887
2020-07-24T00:00:00.000Z,0,0.48183714859685256
2020-07-24T00:00:00.000Z,3,0.6125463124234878
2020-07-24T00:00:00.000Z,1,0.7256559194848601
2020-07-21T00:00:00.000Z,3,0.8797344544633704
2020-07-21T00:00:00.000Z,2,0.7721076536790005
2020-07-21T00:00:00.000Z,1,0.8626613912768771
2020-07-21T00:00:00.000Z,0,0.8246286366870698
2020-07-24T00:00:00.000Z,2,0.7309048218577432
2020-08-15T00:00:00.000Z,0,0.36211418465334383
2020-08-15T00:00:00.000Z,2,0.4409145617632053
2020-08-15T00:00:00.000Z,3,0.3637929952782185
2020-08-15T00:00:00.000Z,1,0.3604402341014516
2020-08-18T00:00:00.000Z,0,0.7760718613494195
2020-08-18T00:00:00.000Z,1,0.649408639927881
2020-08-20T00:00:00.000Z,1,0.04620703360358402
2020-08-20T00:00:00.000Z,0,0.0709280102731565
2020-08-20T00:00:00.000Z,3,0.07841453454526726
2020-08-18T00:00:00.000Z,2,0.7079578308313417
2020-08-20T00:00:00.000Z,2,0.05816572842860243
2020-08-18T00:00:00.000Z,3,0.7866570324595294
2020-08-30T00:00:00.000Z,0,0.014086171691183466
2020-09-02T00:00:00.000Z,0,0.7593359361822141
2020-08-30T00:00:00.000Z,2,0.5196276084465631
2020-09-02T00:00:00.000Z,2,0.7646542699347697
2020-08-30T00:00:00.000Z,3,0.507779667367093
2020-09-02T00:00:00.000Z,1,0.7375619902020008
2020-08-30T00:00:00.000Z,1,0.0866236196274376
2020-09-02T00:00:00.000Z,3,0.7824461381530288
